"id","step","substep","model","heatpump","tank_number","power","version","bypass","status","created_at"
"032101000001000522634159","3","0","200S","Baxi Polska","032101000001000522091485","Sama Szafa","standard","według schematu",NULL,"2022-06-23 13:11:11"
"032101000001000522639458","3","0","Bufor 200","BUFOR",,"BUFOR","BUFOR","Bufor",NULL,"2022-07-12 12:38:24"
"032101000001000522642088","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:10:47"
"032101000001000522650228","3","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-20 06:48:05"
"032101000001000522663778","9","0","200S","Heating",,"Sama Szafa","standard","według schematu",NULL,"2022-05-12 13:07:09"
"032101000001000522672512","6","0","200S","Haier",,"Sama Szafa","standard","według schematu",NULL,"2022-06-22 12:53:18"
"032101000001000522672857","9","0","Bufor 200","BUFOR",,"BUFOR","BUFOR","Bufor",NULL,"2022-05-13 09:05:52"
"032101000001000522689663","9","0","200S","SOLGEN","032101000001000522568183","Sama Szafa","standard","według schematu",NULL,"2022-05-10 12:46:41"
"032101000001000522696740","3","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-01 07:52:40"
"032101000001000522697359","5","0","200S","KAISAI",,"Sama Szafa","standard","według schematu",NULL,"2022-06-23 08:05:02"
"032101000001000522699700","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-20 06:47:21"
"032101000001000522704292","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-30 06:22:29"
"032101000001000522709985","9","0","200S","Baxi Polska",,"Sama Szafa","ECO","według schematu",NULL,"2022-06-08 08:05:00"
"032101000001000522712701","3","0","200S","Panasonic",,"Sama Szafa","standard","według schematu",NULL,"2022-07-11 10:36:30"
"032101000001000522723021","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:01:36"
"032101000001000522724732","3","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-07-07 13:15:32"
"032101000001000522735859","9","0","200S","Pro",,"18 kW","standard","według schematu",NULL,"2022-05-06 10:46:23"
"032101000001000522744198","9","0","200S","Pro",,"Sama Szafa","Standard*","według schematu",NULL,"2022-05-06 13:20:58"
"032101000001000522749905","8","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-01 07:52:03"
"032101000001000522751558","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu","mounted","2022-06-09 06:40:19"
"032101000001000522752968","3","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-20 06:51:21"
"032101000001000522754063","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-14 10:20:35"
"032101000001000522756570","9","0","200S","Pro",,"7 kW","Standard*","według schematu",NULL,"2022-06-08 09:22:18"
"032101000001000522778436","9","0","200S","Izzifast R290",,"3-12 kW","Standard*","według schematu",NULL,"2022-06-03 09:25:15"
"032101000001000522780865","9","0","200S","SOLGEN",,"Sama Szafa","standard","według schematu",NULL,"2022-05-10 12:46:20"
"032101000001000522785175","8","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-05-10 12:55:08"
"032101000001000522785957","9","0","200S","Gree",,"8 kW","standard","według schematu",NULL,"2022-05-06 12:59:02"
"032101000001000522790846","9","0","200S","Pro",,"7 kW","Standard*","według schematu",NULL,"2022-07-06 08:34:10"
"032101000001000522796009","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 13:19:54"
"032101000001000522796742","7","0","Bufor 200","BUFOR",,"BUFOR","BUFOR","Bufor",NULL,"2022-05-06 10:39:20"
"032101000001000522799495","3","0","200S","Pro",,"7 kW","Standard*","według schematu",NULL,"2022-06-08 08:01:56"
"032101000001000522802258","9","0","200S","Heating",,"Sama Szafa","standard","według schematu",NULL,"2022-06-13 07:05:14"
"032101000001000522803337","9","0","200S","Baxi Polska",,"Sama Szafa","ECO*","bypass",NULL,"2022-05-06 13:43:59"
"032101000001000522803931","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000522805468","6","0","200S","Baxi Polska",,"Sama Szafa","ECO","według schematu",NULL,"2022-07-13 08:58:11"
"032101000001000522808829","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:21:42"
"032101000001000522812627","3","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-23 13:12:53"
"032101000001000522813042","8","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:08:51"
"032101000001000522817838","9","0","200S","Heating",,"Sama Szafa","standard","według schematu",NULL,"2022-05-12 13:07:58"
"032101000001000522830285","8","0","200S","AMS",,"Sama Szafa","standard","według schematu",NULL,"2022-05-10 12:52:15"
"032101000001000522832704","3","0","200S","Pro",,"Sama Szafa","Standard*","według schematu",NULL,"2022-06-23 09:26:53"
"032101000001000522838735","9","0","200S","Heating",,"Sama Szafa","standard","według schematu",NULL,"2022-05-12 13:07:35"
"032101000001000522845432","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-30 06:21:51"
"032101000001000522856129","3","0","200S","Pro",,"18 kW","Standard*","według schematu",NULL,"2022-06-29 06:32:31"
"032101000001000522864378","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-03 09:25:08"
"032101000001000522869903","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 10:48:34"
"032101000001000522870840","9","0","200S","Baxi Polska",,"Sama Szafa","ECO*","bypass",NULL,"2022-05-06 13:51:56"
"032101000001000522883611","3","0","200S","Izzifast R290",,"3-12 kW","Standard*","według schematu",NULL,"2022-06-22 12:50:17"
"032101000001000522885291","3","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-29 06:32:38"
"032101000001000522888446","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 10:52:10"
"032101000001000522891829","3","0","200S","ENEKO",,"Sama Szafa","Standard*","według schematu",NULL,"2022-06-30 09:05:05"
"032101000001000522891854","9","0","Bufor 200","BUFOR",,"BUFOR","BUFOR","Bufor",NULL,"2022-06-08 08:03:59"
"032101000001000522899503","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:57:10"
"032101000001000522906998","3","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-23 13:11:25"
"032101000001000522915293","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-30 06:22:51"
"032101000001000522918426","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000522949022","8","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-01 07:52:21"
"032101000001000522953193","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-09 08:24:28"
"032101000001000522954497","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-09 08:24:22"
"032101000001000522965821","5","0","200S","Baxi Polska",,"Sama Szafa","ECO","według schematu",NULL,"2022-07-13 08:58:24"
"032101000001000522967356","3","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-29 06:32:25"
"032101000001000522968109","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:51:29"
"032101000001000522968621","9","0","200S","Kentherm",,"Sama Szafa","Standard*","według schematu",NULL,"2022-05-12 13:08:20"
"032101000001000522979437","3","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-01 07:52:54"
"032101000001000522985703","9","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-09 08:09:44"
"032101000001000522987475","8","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-05-06 12:08:06"
"032101000001000522994556","9","0","200S","Baxi Polska",,"Sama Szafa","standard","według schematu",NULL,"2022-06-01 07:51:41"
"032101000001000522996680","9","0","200S","Heating",,"Sama Szafa","standard","według schematu",NULL,"2022-05-12 13:07:17"
"032101000001000522999628","3","0","200S","Samsung",,"Sama Szafa","standard","według schematu",NULL,"2022-06-30 09:05:35"
"032101000001000621538028","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000721066533","7","0","Bufor 200","Pro",NULL,NULL,"standard","Bufor",NULL,"2021-07-23 10:24:46"
"032101000001000721079679","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:06:23"
"032101000001000721114609","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:12:56"
"032101000001000721145933","3","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:18:07"
"032101000001000721162293","9","0","200S","Buderus 1f",NULL,NULL,"standard","bypass",NULL,"2021-07-28 10:05:04"
"032101000001000721236978","9","0","Bufor 200","Gree",NULL,NULL,"standard","Bufor",NULL,"2021-07-23 10:25:56"
"032101000001000721238200","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu","mounted","2021-07-22 10:39:08"
"032101000001000721286470","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:08:49"
"032101000001000721305755","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-28 10:05:57"
"032101000001000721306981","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000721308981","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-22 10:41:57"
"032101000001000721386288","3","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:21:45"
"032101000001000721424421","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu","mounted","2021-07-23 10:05:22"
"032101000001000721470331","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-22 10:35:14"
"032101000001000721517499","6","0","Bufor 200","Panasonic",NULL,NULL,"standard","Bufor",NULL,"2021-07-22 10:46:21"
"032101000001000721550536","9","0","200S","Buderus 3f",NULL,NULL,"standard","bypass",NULL,"2021-07-23 10:19:27"
"032101000001000721560205","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:07:26"
"032101000001000721621413","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-28 10:02:45"
"032101000001000721633032","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-07-23 10:15:39"
"032101000001000721640390","9","0","200S","PRO 18",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:23:09"
"032101000001000721643741","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-22 10:50:40"
"032101000001000721680786","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:10:44"
"032101000001000721732915","9","0","Bufor 200","Buderus 1f",NULL,NULL,"standard","Bufor",NULL,"2021-07-22 11:17:12"
"032101000001000721798376","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:01:14"
"032101000001000721853512","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-07-22 10:44:49"
"032101000001000721891473","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-07-28 10:04:04"
"032101000001000721956251","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-28 10:01:24"
"032101000001000721986793","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-07-23 10:11:51"
"032101000001000820486396","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000821008167","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-23 07:07:53"
"032101000001000821044120","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",NULL,"2021-08-18 13:45:38"
"032101000001000821044427","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bypass",NULL,"2021-09-03 10:07:25"
"032101000001000821091215","9","0","200S","Pro",NULL,NULL,"standard","bypass",NULL,"2021-09-27 10:35:50"
"032101000001000821092616","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 09:59:20"
"032101000001000821103897","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-02 10:18:51"
"032101000001000821107066","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",NULL,"2021-08-18 13:40:08"
"032101000001000821138133","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-02 09:24:56"
"032101000001000821139095","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-17 11:38:13"
"032101000001000821158161","9","0","200S","Heating",NULL,NULL,"standard","bypass",NULL,"2021-08-16 10:01:18"
"032101000001000821170221","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-03 10:03:27"
"032101000001000821173552","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-24 13:04:22"
"032101000001000821175552","9","0","200S","Izzifast R290",NULL,NULL,"standard","bypass",NULL,"2021-08-17 11:24:26"
"032101000001000821182317","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",NULL,"2021-08-18 13:43:02"
"032101000001000821189207","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-02 10:17:42"
"032101000001000821206438","9","0","200S","Haier Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-25 08:36:24"
"032101000001000821231989","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-02 07:49:03"
"032101000001000821241068","9","0","200S","Brak",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-03 12:26:57"
"032101000001000821277374","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-08-23 11:44:05"
"032101000001000821297530","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-27 11:21:49"
"032101000001000821318151","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",NULL,"2021-08-18 13:47:22"
"032101000001000821333942","9","0","200S","Panasonic",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-08 06:45:47"
"032101000001000821367245","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-18 11:46:41"
"032101000001000821373970","9","0","200S","Baxi Polska",NULL,NULL,"ECO","bypass",NULL,"2021-09-03 11:00:01"
"032101000001000821380224","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-04 13:07:44"
"032101000001000821388586","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 10:06:49"
"032101000001000821392074","9","1","200S","Gree 10 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-27 11:26:53"
"032101000001000821429466","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-01 10:36:24"
"032101000001000821429920","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 07:49:06"
"032101000001000821470238","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-02 10:15:04"
"032101000001000821487207","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 10:19:00"
"032101000001000821527227","9","0","200S","Gree 10 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-08-16 07:52:40"
"032101000001000821531427","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 07:47:07"
"032101000001000821569220","9","0","Bufor 200","Brak",NULL,NULL,"standard","Bufor",NULL,"2021-08-23 07:54:18"
"032101000001000821593675","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-24 07:50:56"
"032101000001000821595887","9","0","200S","Haier Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-20 08:35:20"
"032101000001000821604002","9","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 10:04:39"
"032101000001000821610439","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-30 08:48:13"
"032101000001000821623172","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-08 06:48:53"
"032101000001000821623563","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-27 11:31:25"
"032101000001000821639882","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bypass",NULL,"2021-08-27 13:22:13"
"032101000001000821643183","9","0","200S","Haier 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-17 12:48:38"
"032101000001000821659050","9","0","200S","Samsung",NULL,"8 kW","standard","bez bypassu",NULL,"2021-08-16 10:21:59"
"032101000001000821707158","3","0","200S","Brak",NULL,NULL,,"bez bypassu",NULL,"2021-08-30 13:33:55"
"032101000001000821735953","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu","mounted","2021-08-17 08:07:51"
"032101000001000821738223","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-29 11:37:02"
"032101000001000821759871","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-20 08:37:29"
"032101000001000821765362","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-20 10:02:13"
"032101000001000821770119","9","0","200S","Izzifast R290",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-03 10:05:13"
"032101000001000821783314","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-09-02 10:16:53"
"032101000001000821789789","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-16 10:02:18"
"032101000001000821798845","9","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-09-17 11:39:37"
"032101000001000821805548","9","0","200S","Brak",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-02 10:12:38"
"032101000001000821806572","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bypass","mounted","2021-08-27 11:29:10"
"032101000001000821823017","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-08 11:21:14"
"032101000001000821824948","9","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-17 08:10:09"
"032101000001000821875595","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",NULL,"2021-08-18 13:46:43"
"032101000001000821884142","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu","mounted","2021-08-19 08:17:34"
"032101000001000821949541","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-12 12:12:17"
"032101000001000821952282","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-03 10:04:07"
"032101000001000821953558","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-20 09:53:06"
"032101000001000821959923","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-16 09:13:17"
"032101000001000821995839","9","0","200S","Samsung 5 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-03 10:03:59"
"032101000001000920630263","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000921012465","9","0","200S","Samsung 5 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-04 09:36:58"
"032101000001000921028012","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-10 10:57:03"
"032101000001000921043947","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-17 13:26:30"
"032101000001000921062528","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-08 06:52:20"
"032101000001000921113414","9","0","200S","Panasonic",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-28 09:12:44"
"032101000001000921258905","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-17 13:25:35"
"032101000001000921266909","9","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-09-17 13:30:14"
"032101000001000921315026","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-09-24 09:35:11"
"032101000001000921334885","9","0","200S","PRO 7",NULL,NULL,"standard","bez bypassu","mounted","2021-09-23 07:13:53"
"032101000001000921338765","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-09-10 10:58:06"
"032101000001000921401144","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-17 13:27:02"
"032101000001000921418733","9","0","200S","Haier 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-21 09:54:37"
"032101000001000921444392","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-17 12:12:02"
"032101000001000921455616","9","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-09-17 13:29:28"
"032101000001000921462489","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-27 07:26:02"
"032101000001000921471618","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-27 07:26:49"
"032101000001000921524080","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-20 11:05:29"
"032101000001000921570554","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-21 11:22:23"
"032101000001000921597116","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-09 11:32:12"
"032101000001000921651610","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-07 11:41:34"
"032101000001000921708511","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu","mounted","2021-09-23 12:07:46"
"032101000001000921756213","9","0","200S","Heating",NULL,NULL,"standard","bypass",NULL,"2021-09-13 12:56:40"
"032101000001000921772221","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-09 10:44:02"
"032101000001000921815231","9","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-09-17 13:28:40"
"032101000001000921840935","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-30 11:33:40"
"032101000001000921944689","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-09 11:40:02"
"032101000001000921955098","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001000921965983","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-09-24 09:34:33"
"032101000001000921973578","9","0","200S","Haier Sama Szafa",NULL,NULL,"standard","bypass",NULL,"2021-10-04 09:35:27"
"032101000001001020344765","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001001020638912","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001001021001404","9","0","200S","Izzifast R290",NULL,"3-12 kW","standard","bypass",NULL,"2021-10-21 13:00:38"
"032101000001001021012137","9","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-10-05 12:48:41"
"032101000001001021072829","9","0","200S","PRO 18",NULL,NULL,"standard","bypass",NULL,"2021-10-22 12:21:33"
"032101000001001021075608","9","0","200S","Pro",NULL,"7 kW","standard","bypass","mounted","2021-10-19 11:05:19"
"032101000001001021102004","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-10-12 10:37:17"
"032101000001001021123684","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-22 12:30:45"
"032101000001001021130380","9","0","200S","Panasonic",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-21 12:59:43"
"032101000001001021141655","9","0","200S","Samsung 5 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-10-04 09:23:51"
"032101000001001021149458","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-18 10:46:00"
"032101000001001021167736","9","0","200S","Gree",NULL,"8 kW","standard","bypass",NULL,"2021-10-12 10:27:48"
"032101000001001021174740","9","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu","mounted","2021-10-12 11:19:10"
"032101000001001021180016","9","0","200S","Heating",NULL,NULL,"standard","bypass",NULL,"2021-10-27 05:45:12"
"032101000001001021185531","9","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-10-12 10:36:36"
"032101000001001021218643","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-26 11:16:30"
"032101000001001021218966","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-14 08:26:44"
"032101000001001021227822","9","0","200S","Samsung 3f 8 kW ",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-20 12:04:33"
"032101000001001021238835","9","0","200S","Buderus 8 kW",NULL,NULL,"standard","bypass",NULL,"2021-10-22 12:31:40"
"032101000001001021253520","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-22 12:30:01"
"032101000001001021264137","9","0","200S","Rotenso",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-10-19 11:00:15"
"032101000001001021264914","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-05 09:29:02"
"032101000001001021314143","3","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-13 07:15:51"
"032101000001001021328361","9","0","200S","Samsung 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-20 12:03:56"
"032101000001001021328650","9","0","200S","Haier Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-20 12:05:18"
"032101000001001021342853","9","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-04 09:53:28"
"032101000001001021349639","8","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-10-26 06:48:19"
"032101000001001021357023","9","0","200S","Baxi Polska",NULL,NULL,"ECO","bypass",NULL,"2021-10-07 11:39:27"
"032101000001001021361632","9","0","200S","Panasonic",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-28 06:07:59"
"032101000001001021486242","9","0","200S","Buderus 8 kW",NULL,NULL,"standard","bypass",NULL,"2021-10-22 12:33:18"
"032101000001001021492252","9","0","200S","Samsung 12 kW",NULL,NULL,"standard","bez bypassu","mounted","2021-10-12 10:29:22"
"032101000001001021495529","9","0","200 S2","Samsung",NULL,"12 kW","standard","bypass","mounted","2021-10-22 10:24:49"
"032101000001001021500558","9","0","200S","Samsung Sama Szafa",NULL,"standard","ECO","bez bypassu",NULL,"2021-10-29 15:33:35"
"032101000001001021524518","9","0","200S","PRO 7",NULL,NULL,"standard","bez bypassu","mounted","2021-10-12 11:58:32"
